lagoslakeid,lake_namegnis,lake_states,lake_depth_state,lake_lat_decdeg,lake_lon_decdeg,lake_maxdepth_m,lake_meandepth_m,lake_waterarea_ha,lake_depth_sourcename,lake_depth_sourceurl,lake_maxdepth_effort,lake_meandepth_effort
7937,NA,ME,ME,44.43891136,-69.39836117,11.27760029,4.2672,6.086958071,NULL,NULL,bathymetry,LAGOSNE
7938,NA,ME,ME,44.48468716,-69.48992511,10.05840015,5.4864,23.24851031,NULL,NULL,bathymetry,LAGOSNE
7939,NA,ME,ME,46.1497252,-68.39988021,2.43840003,1.524,4.743803726,NULL,NULL,bathymetry,LAGOSNE
7940,NA,ME,ME,46.69743646,-67.80199008,4.572000027,2.4384,60.70841272,NULL,NULL,bathymetry,LAGOSNE
7941,NA,ME,ME,43.86543356,-70.884768,9.144000053,3.9624,12.17583215,NULL,NULL,bathymetry,LAGOSNE
7942,NA,ME,ME,44.12383926,-70.81643516,2.43840003,1.524,13.90393082,NULL,NULL,bathymetry,LAGOSNE
7943,NA,ME,ME,44.71764192,-70.88192599,10.97280025,3.048,72.74754909,NULL,NULL,bathymetry,LAGOSNE
7944,NA,ME,ME,44.66866522,-70.35132145,9.448800087,5.1816,9.133157292,NULL,NULL,bathymetry,LAGOSNE
7945,NA,ME,ME,45.46381254,-69.27873286,17.67840004,4.8768,20.28211551,NULL,NULL,bathymetry,LAGOSNE
7946,NA,ME,ME,45.18019081,-68.93062926,6.096000195,3.048,430.7176388,NULL,NULL,bathymetry,LAGOSNE
7947,NA,ME,ME,44.980267,-70.70644971,15.5447998,7.62,86.44277546,NULL,NULL,bathymetry,LAGOSNE
7948,NA,ME,ME,45.3101318,-68.11361658,9.753600121,4.572,41.97068572,NULL,NULL,bathymetry,LAGOSNE
7949,NA,ME,ME,44.60158624,-68.28276387,7.315199852,3.6576,94.63296615,NULL,NULL,bathymetry,LAGOSNE
7950,NA,ME,ME,45.02511112,-70.64674838,15.23999977,6.4008,69.30767405,NULL,NULL,bathymetry,LAGOSNE
7951,NA,ME,ME,45.80980562,-68.43649779,3.657599926,1.2192,84.05036729,NULL,NULL,bathymetry,LAGOSNE
7952,NA,ME,ME,44.54661604,-68.13492642,9.7536,4.2672,216.5541477,ME_DEP_CHEM,NULL,LAGOSNE,LAGOSNE
7953,NA,ME,ME,45.44047444,-69.70376494,12.19200039,2.4384,4.918254648,NULL,NULL,bathymetry,LAGOSNE
7954,NA,ME,ME,44.36089906,-70.79118491,8,2.7432,79.36174463,NULL,NULL,bathymetry,LAGOSNE
7955,NA,ME,ME,43.83068351,-70.91911548,3.048000097,1.524,31.80149823,NULL,NULL,bathymetry,LAGOSNE
7956,NA,ME,ME,46.81346714,-68.77327985,14.02079964,5.1816,1039.98527,NULL,NULL,bathymetry,LAGOSNE
7957,NA,RI,RI,41.90823291,-71.52929149,4.5,NA,10.02113414,RI_URIWW_CHEM,NULL,LAGOSNE,NULL
7958,NA,RI,RI,41.82749156,-71.53982389,3,NA,43.51312182,RI_URIWW_CHEM,NULL,LAGOSNE,NULL
7959,NA,CT,CT,41.50862068,-71.89567743,2.438281012,NA,20.14635419,NULL,NULL,bathymetry,NULL
7960,NA,RI,RI,41.40029557,-71.59774338,3,NA,3.576528209,RI_URIWW_CHEM,NULL,LAGOSNE,NULL
7961,NA,MA RI,RI,42.00165601,-71.76613546,8.8,NA,125.3219874,RI_URIWW_CHEM,NULL,LAGOSNE,NULL
7962,NA,RI,RI,41.798754,-71.52083567,2.8,NA,19.47152518,RI_URIWW_CHEM,NULL,LAGOSNE,NULL
7963,NA,RI,RI,41.50640963,-71.13044472,2.7,NA,162.8316959,RI_URIWW_CHEM,NULL,LAGOSNE,NULL
7964,NA,RI,RI,41.70653794,-71.4054211,7.6,NA,11.47267736,RI_URIWW_CHEM,NULL,LAGOSNE,NULL
7965,NA,RI,RI,41.74368909,-71.31871252,4,NA,3.29407261,RI_URIWW_CHEM,NULL,LAGOSNE,NULL
7966,NA,RI,RI,41.48004631,-71.46797079,2.7,NA,108.2720175,RI_URIWW_CHEM,NULL,LAGOSNE,NULL
7967,NA,RI,RI,41.71505393,-71.72942371,2,NA,12.80165904,RI_URIWW_CHEM,NULL,LAGOSNE,NULL
7968,NA,RI,RI,41.47572701,-71.4295431,0.75,NA,4.137451876,RI_URIWW_CHEM,NULL,LAGOSNE,NULL
7969,NA,RI,RI,41.43912294,-71.57482775,1.9,NA,443.9868903,RI_URIWW_CHEM,NULL,LAGOSNE,NULL
7970,Yawgoo Pond,RI,RI,41.51108334,-71.57299646,10,NA,60.72413145,RI_URIWW_CHEM,http://www.dem.ri.gov/programs/benviron/water/quality/rest/pdfs/yawgoo.pdf,LAGOSNE_Q500,NULL
7971,NA,RI,RI,41.87842099,-71.74446516,8.8,NA,89.2085969,RI_URIWW_CHEM,NULL,LAGOSNE,NULL
7972,NA,ME,ME,45.62502018,-70.04803085,13.41119957,2.7432,1197.753194,NULL,NULL,bathymetry,LAGOSNE
7973,NA,ME,ME,44.22587777,-70.16120298,14.02079964,5.7912,76.29189816,NULL,NULL,bathymetry,LAGOSNE
7974,NA,ME,ME,44.9888547,-70.62823729,12.19200039,4.572,114.3897526,NULL,NULL,bathymetry,LAGOSNE
7975,NA,ME,ME,44.12447316,-70.67286876,19.81200027,10.0584,180.6865165,NULL,NULL,bathymetry,LAGOSNE
7976,NA,ME,ME,45.28075357,-70.096881,17,7.9248,7.567729726,NULL,NULL,bathymetry,LAGOSNE
7977,NA,ME,ME,46.9437157,-68.85341962,5.486400127,3.048,6.057834317,NULL,NULL,bathymetry,LAGOSNE
7978,NA,ME,ME,45.53628132,-69.53302763,8.229599953,2.4384,186.1254169,NULL,NULL,bathymetry,LAGOSNE
7979,NA,ME,ME,43.95644151,-70.78712491,8.534399986,3.6576,50.43571456,NULL,NULL,bathymetry,LAGOSNE
7980,NA,ME,ME,44.21370774,-69.12791096,5,2.7432,22.07764229,NULL,NULL,bathymetry,LAGOSNE
7981,NA,ME,ME,44.89615642,-70.54352675,6.400800228,1.8288,5.648368584,NULL,NULL,bathymetry,LAGOSNE
7982,NA,RI,RI,41.95760343,-71.4722244,3.4,NA,2.192925447,RI_URIWW_CHEM,NULL,LAGOSNE,NULL
7983,NA,ME,ME,45.57060503,-69.13216284,10.36320019,4.2672,246.9530733,NULL,NULL,bathymetry,LAGOSNE
7984,NA,ME,ME,43.98229323,-70.48782713,4.267199993,2.1336,12.4905665,NULL,NULL,bathymetry,LAGOSNE
7985,NA,ME,ME,45.00011928,-68.02549302,10.36320019,3.9624,372.4161751,NULL,NULL,bathymetry,LAGOSNE
7986,NA,ME,ME,45.80637668,-69.39707432,3.048000097,1.2192,28.93233374,NULL,NULL,bathymetry,LAGOSNE
7987,NA,ME,ME,45.25340156,-68.45489657,12.19200039,3.3528,358.4076028,NULL,NULL,bathymetry,LAGOSNE
7988,NA,ME,ME,43.61922518,-70.88678065,4.267199993,2.4384,16.14741073,NULL,NULL,bathymetry,LAGOSNE
7989,NA,ME,ME,44.00655075,-69.45437986,12.49680042,5.4864,78.72771281,NULL,NULL,bathymetry,LAGOSNE
7990,NA,ME,ME,43.83794378,-70.97166391,21.03120041,3.6576,86.70531315,NULL,NULL,bathymetry,LAGOSNE
7991,NA,ME,ME,43.34509567,-70.71546138,15.5447998,4.572,13.75714469,NULL,NULL,bathymetry,LAGOSNE
7992,NA,ME,ME,43.87010434,-69.78095897,3.352799892,2.7432,18.85462108,NULL,NULL,bathymetry,LAGOSNE
7993,NA,ME,ME,45.025416,-69.20452018,11.27760029,3.6576,12.6950879,NULL,NULL,bathymetry,LAGOSNE
7994,NA,ME,ME,43.98272294,-70.31640806,7.010399818,3.6576,9.774484104,NULL,NULL,bathymetry,LAGOSNE
7995,NA,ME,ME,45.01269693,-69.37825036,3.657599926,1.2192,100.4246871,NULL,NULL,bathymetry,LAGOSNE
7996,NA,ME,ME,45.7621131,-69.63218769,4,2.1336,33.67648205,NULL,NULL,bathymetry,LAGOSNE
7997,NA,ME,ME,44.60365641,-68.09907512,4.572000027,2.7432,6.626078398,NULL,NULL,bathymetry,LAGOSNE
7998,NA,ME,ME,44.12543232,-70.56577719,5,2.1336,79.54049096,NULL,NULL,bathymetry,LAGOSNE
7999,NA,ME,ME,44.47009353,-69.83796793,11.58240032,4.8768,14.75059255,NULL,NULL,bathymetry,LAGOSNE
8000,NA,ME,ME,44.19476465,-70.23846806,4.267199993,2.4384,6.192990634,NULL,NULL,bathymetry,LAGOSNE
8001,NA,ME,ME,45.0792172,-69.91905182,42.67200089,20.7264,740.3298377,NULL,NULL,bathymetry,LAGOSNE
8002,NA,ME,ME,43.85486698,-70.8934574,6.400800228,2.7432,5.75739875,NULL,NULL,bathymetry,LAGOSNE
8003,NA,ME,ME,45.29680935,-70.75444317,2,1.2192,11.7368574,NULL,NULL,bathymetry,LAGOSNE
8004,NA,ME,ME,45.05075525,-68.08163164,12.49680042,4.572,189.3893465,NULL,NULL,bathymetry,LAGOSNE
8006,NA,ME,ME,44.69582874,-68.61855101,6.400800228,3.048,14.57590836,NULL,NULL,bathymetry,LAGOSNE
8007,NA,ME,ME,44.65394533,-68.24818919,9,5.4864,183.6179904,NULL,NULL,bathymetry,LAGOSNE
8008,NA,ME,ME,44.18576415,-69.52212652,4.87680006,3.6576,172.1176379,NULL,NULL,bathymetry,LAGOSNE
8009,NA,ME,ME,45.82630015,-69.03136461,27.43199921,7.0104,24.10913525,NULL,NULL,bathymetry,LAGOSNE
8010,NA,ME,ME,43.49842389,-70.72266649,7,3.3528,42.87306614,NULL,NULL,bathymetry,LAGOSNE
8011,NA,ME,ME,43.5155279,-70.58898449,10.9728,4.2672,1.59437402,ME_DEP_CHEM,NULL,LAGOSNE,LAGOSNE
8012,Enchanted Pond,ME,ME,45.43394146,-70.18494654,56.38800049,21.336,135.0824473,NULL,www.maine.gov,LAGOSNE_Q500,LAGOSNE
8013,NA,ME,ME,45.74264611,-69.56869536,4.87680006,1.524,431.5485202,NULL,NULL,bathymetry,LAGOSNE
8014,NA,ME,ME,45.44282857,-69.7048295,6.4008,2.1336,3.269412971,ME_DEP_CHEM,NULL,LAGOSNE,LAGOSNE
8015,NA,ME,ME,43.97731512,-70.49813453,21.336,9.7536,42.71227591,ME_DEP_CHEM,NULL,LAGOSNE,LAGOSNE
8016,Sebago Lake,ME,ME,43.86703087,-70.55019548,95.80000305,32.6136,12360.58952,NULL,www.maine.gov,LAGOSNE_Q500,LAGOSNE
8017,NA,ME,ME,46.16720791,-68.75159513,7.315199852,2.7432,48.11658919,NULL,NULL,bathymetry,LAGOSNE
8018,NA,ME,ME,44.9705352,-70.56129193,4.267199993,2.7432,135.8384369,NULL,NULL,bathymetry,LAGOSNE
8019,NA,ME,ME,44.90161718,-70.95458581,15.5447998,4.8768,19.3150344,NULL,NULL,bathymetry,LAGOSNE
8020,NA,ME,ME,45.52759915,-68.80108689,7.315199852,6.096,265.0634207,NULL,NULL,bathymetry,LAGOSNE
8021,NA,ME,ME,44.19323618,-70.24251214,11.8872,4.572,3.259740657,ME_DEP_CHEM,NULL,LAGOSNE,LAGOSNE
8022,NA,ME,ME,44.10377752,-70.05187731,6,4.2672,24.37091654,NULL,NULL,bathymetry,LAGOSNE
8024,NA,ME,ME,46.18271172,-68.37802464,12.19200039,6.096,159.2431345,NULL,NULL,bathymetry,LAGOSNE
8025,NA,ME,ME,45.38777693,-70.43178777,13.7159996,5.7912,19.43811012,NULL,NULL,bathymetry,LAGOSNE
8026,NA,ME,ME,45.75918485,-68.79295087,23.77440071,7.3152,3471.485337,NULL,NULL,bathymetry,LAGOSNE
8027,NA,ME,ME,45.34287297,-68.01802543,8.229599953,4.2672,45.52860541,NULL,NULL,bathymetry,LAGOSNE
8028,NA,ME,ME,45.03311534,-67.69835368,15.23999977,6.096,590.8807361,NULL,NULL,bathymetry,LAGOSNE
8029,NA,ME,ME,45.25087063,-69.33506426,12.80160046,4.8768,22.87501765,NULL,NULL,bathymetry,LAGOSNE
8030,NA,ME,ME,43.92925618,-70.35882179,17.98320007,7.62,74.92386614,NULL,NULL,bathymetry,LAGOSNE
8031,NA,ME,ME,45.35100917,-68.31585302,9,3.9624,214.6945225,NULL,NULL,bathymetry,LAGOSNE
8032,NA,ME,ME,44.66949425,-68.28721492,7.619999886,3.048,384.8525831,NULL,NULL,bathymetry,LAGOSNE
8033,NA,ME,ME,44.06015301,-69.45306055,18.59280014,6.096,631.9003764,NULL,NULL,bathymetry,LAGOSNE
8034,NA,ME,ME,43.87949901,-69.65469403,9.753600121,4.572,44.2323542,NULL,NULL,bathymetry,LAGOSNE
8035,NA,ME,ME,44.36014042,-69.87588363,3.048000097,1.524,20.63792914,NULL,NULL,bathymetry,LAGOSNE
8036,NA,ME,ME,44.63513438,-68.07208447,11,4.8768,15.20903017,NULL,NULL,bathymetry,LAGOSNE
8037,NA,ME,ME,43.94045728,-70.60847265,17.37360001,10.0584,127.6504408,NULL,NULL,bathymetry,LAGOSNE
8038,NA,ME,ME,44.19159467,-69.06533755,7.315199852,3.9624,12.87711673,NULL,NULL,bathymetry,LAGOSNE
8039,NA,ME,ME,43.80857517,-70.3599229,5,2.7432,13.68176192,NULL,NULL,bathymetry,LAGOSNE
8040,NA,ME,ME,46.96004092,-68.61522795,34.74720001,14.6304,947.2789193,NULL,NULL,bathymetry,LAGOSNE
8041,NA,ME,ME,44.63783271,-68.07775961,25.2984,8.2296,24.21866025,ME_DEP_CHEM,NULL,LAGOSNE,LAGOSNE
8042,NA,ME,ME,44.04162159,-70.52590817,18.89760017,8.8392,539.2761619,NULL,NULL,bathymetry,LAGOSNE
8043,NA,ME,ME,45.09155675,-68.16216888,17.06879997,4.8768,2110.506277,NULL,NULL,bathymetry,LAGOSNE
8044,NA,ME,ME,45.31155829,-69.49043921,28.04159927,8.8392,142.0125365,NULL,NULL,bathymetry,LAGOSNE
8045,NA,ME,ME,45.5986476,-69.06503433,18.28800011,5.7912,23.32888173,NULL,NULL,bathymetry,LAGOSNE
8046,NA,ME,ME,44.64600776,-68.74489702,15.84959984,6.7056,73.73145274,NULL,NULL,bathymetry,LAGOSNE
8047,NA,ME,ME,45.66155645,-69.83699568,19.81200027,9.144,3863.135729,NULL,NULL,bathymetry,LAGOSNE
8048,NA,ME,ME,44.3302848,-68.69357919,14.32559967,9.144,280.4902221,NULL,NULL,bathymetry,LAGOSNE
8049,NA,ME,ME,44.95178983,-68.7791601,3.6576,1.524,148.1713216,ME_DEP_CHEM,NULL,LAGOSNE,LAGOSNE
8050,NA,ME,ME,44.59673039,-70.25045813,26.82239914,12.192,230.159385,NULL,NULL,bathymetry,LAGOSNE
8052,NA,ME,ME,44.78013449,-68.93514581,5,3.048,186.8667602,NULL,NULL,bathymetry,LAGOSNE
8053,NA,ME,ME,44.97777232,-69.74385938,14.6303997,5.7912,90.81393505,NULL,NULL,bathymetry,LAGOSNE
8054,NA,ME,ME,45.31655679,-69.84032479,15.5447998,3.6576,898.9857102,NULL,NULL,bathymetry,LAGOSNE
8055,NA,ME,ME,45.20623924,-68.08208779,9.144000053,NA,291.9286704,NULL,NULL,bathymetry,NULL
8056,NA,ME,ME,46.31919692,-69.7540976,10.66800022,3.9624,141.9346121,NULL,NULL,bathymetry,LAGOSNE
8057,NA,RI,RI,41.75260761,-71.54905361,7.3,NA,12.29426691,RI_URIWW_CHEM,NULL,LAGOSNE,NULL
8058,NA,ME,ME,43.75993274,-69.83305109,6.096,2.7432,3.058370589,ME_DEP_CHEM,NULL,LAGOSNE,LAGOSNE
8059,NA,ME,ME,45.79840264,-68.15973117,7.315199852,3.9624,441.2710457,NULL,NULL,bathymetry,LAGOSNE
8060,NA,ME,ME,45.29988325,-70.08927031,36.576,11.8872,138.6405841,NULL,NULL,LAGOSNE,LAGOSNE
8063,NA,ME,ME,45.77841083,-69.124547,4.8,NA,3.404372079,NLA2012,NULL,NLA,NULL
8064,NA,ME,ME,44.39235772,-70.25036388,12.80160046,5.4864,67.40670535,NULL,NULL,bathymetry,LAGOSNE
8066,NA,ME,ME,43.25671139,-70.76516118,5.486400127,2.7432,18.75588767,NULL,NULL,bathymetry,LAGOSNE
8067,NA,ME,ME,46.01108657,-68.21809008,8.83920002,NA,302.9760767,NULL,NULL,bathymetry,NULL
8068,NA,ME,ME,44.23116906,-70.82411079,20.7264,8.2296,21.98850705,ME_DEP_CHEM,NULL,LAGOSNE,LAGOSNE
8069,NA,ME,ME,43.62604205,-70.82908743,5.486400127,3.048,59.37696739,NULL,NULL,bathymetry,LAGOSNE
8070,NA,ME,ME,45.15478989,-67.88281914,6.096000195,3.6576,400.3131825,NULL,NULL,bathymetry,LAGOSNE
8071,NA,ME,ME,44.40737099,-69.8232594,6.096000195,3.048,11.42750706,NULL,NULL,bathymetry,LAGOSNE
8072,NA,ME,ME,44.12202665,-70.13889447,10,6.4008,58.69878577,NULL,NULL,bathymetry,LAGOSNE
8074,NA,ME,ME,45.23632668,-70.26453845,23.77440071,9.4488,295.3649564,NULL,NULL,bathymetry,LAGOSNE
8075,NA,ME,ME,43.99491358,-70.7119336,15.5447998,6.096,17.56887581,NULL,NULL,bathymetry,LAGOSNE
8076,NA,ME,ME,46.10296581,-68.89654174,18.28800011,9.7536,43.67672728,NULL,NULL,bathymetry,LAGOSNE
8083,NA,RI,RI,41.9220539,-71.78734613,4,NA,5.721944448,NULL,NULL,LAGOSNE,NULL
8084,NA,ME,ME,44.3367004,-69.95017354,38.78787994,9.144,735.581082,NULL,NULL,bathymetry,LAGOSNE
8088,NA,ME,ME,44.15647759,-70.68557222,10.66800022,NA,23.2526988,NULL,NULL,bathymetry,NULL
8091,NA,ME,ME,45.93319714,-69.85243167,14.6303997,5.1816,2711.448023,NULL,NULL,bathymetry,LAGOSNE
8095,NA,ME,ME,43.60051903,-70.29498504,8.808719635,NA,11.6488459,NULL,NULL,bathymetry,NULL
8097,NA,ME,ME,44.01914021,-70.47873988,36.8808,10.668,1.420632,NULL,NULL,LAGOSNE,LAGOSNE
8101,NA,ME,ME,44.55180183,-69.92803213,1.188719988,NA,6.172717451,NULL,NULL,bathymetry,NULL
8102,NA,ME,ME,43.2014059,-70.72332188,11.88720036,NA,68.62480751,NULL,NULL,bathymetry,NULL
8106,NA,ME,ME,47.1048192,-68.69880698,10.05840015,3.9624,39.91020176,NULL,NULL,bathymetry,LAGOSNE
8108,NA,ME,ME,43.39535582,-70.75036646,4,NA,12.11707316,NULL,NULL,bathymetry,NULL
8109,NA,RI,RI,41.7714512,-71.42027181,2,NA,7.73980801,NULL,NULL,LAGOSNE,NULL
8110,NA,ME,ME,44.8724912,-67.85984566,3.048,1.524,16.7346608,NULL,NULL,LAGOSNE,LAGOSNE
8112,NA,ME,ME,44.55859133,-69.92897608,6.004559994,NA,4.105962175,NULL,NULL,bathymetry,NULL
8113,NA,ME,ME,45.34906909,-70.68253178,32.3088,7.3152,3.305950515,NULL,NULL,LAGOSNE,LAGOSNE
8115,NA,ME,ME,45.97506999,-70.16212448,17.67840004,5.4864,263.6053284,NULL,NULL,bathymetry,LAGOSNE
8117,NA,ME,ME,47.18982779,-68.46844727,3.657599926,2.1336,6.360276328,NULL,NULL,bathymetry,LAGOSNE
8126,NA,RI,RI,41.78282169,-71.41730869,1.7,NA,1.519133807,RI_URIWW_CHEM,NULL,LAGOSNE,NULL
8127,NA,ME,ME,44.98463217,-69.31836313,7.010399818,2.7432,19.58330772,NULL,NULL,bathymetry,LAGOSNE
8128,NA,ME,ME,45.196334,-68.04645942,7.619999886,4.8768,7.836760486,NULL,NULL,bathymetry,LAGOSNE
8129,NA,ME,ME,44.17983282,-70.41569634,12.49680042,3.3528,63.9999778,NULL,NULL,bathymetry,LAGOSNE
8130,NA,ME,ME,45.29219323,-70.09018895,7.619999886,2.4384,4.603506567,NULL,NULL,bathymetry,LAGOSNE
8131,NA,ME,ME,46.34226971,-69.08084437,3,1.524,10.26871043,NULL,NULL,bathymetry,LAGOSNE
8132,NA,ME,ME,44.35588653,-68.20582843,1.219200015,0.9144,7.644469501,NULL,NULL,bathymetry,LAGOSNE
8133,NA,ME,ME,45.38890331,-68.46966686,3.96239996,2.1336,81.65202643,NULL,NULL,bathymetry,LAGOSNE
8134,NA,ME,ME,44.22027573,-70.83202154,6.400800228,4.572,15.08025902,NULL,NULL,bathymetry,LAGOSNE
8135,NA,ME,ME,46.14585921,-68.71959204,10.36320019,2.7432,253.1553446,NULL,NULL,bathymetry,LAGOSNE
8136,NA,ME,ME,46.4314245,-69.11458718,13.7159996,5.4864,50.06337137,NULL,NULL,bathymetry,LAGOSNE
8137,NA,ME,ME,44.26303542,-70.70139951,11.88720036,3.6576,6.150051921,NULL,NULL,bathymetry,LAGOSNE
8138,NA,ME,ME,44.93739893,-67.41449828,22.72727013,7.3152,1306.369537,NULL,NULL,bathymetry,LAGOSNE
8139,NA,ME,ME,44.4528478,-69.00783429,1.828799963,1.2192,13.78899042,NULL,NULL,bathymetry,LAGOSNE
8140,NA,ME,ME,45.28543654,-70.45818261,11.27760029,3.6576,31.15638361,NULL,NULL,bathymetry,LAGOSNE
8141,NA,ME,ME,44.22622648,-69.18507712,3.657599926,1.524,58.17228638,NULL,NULL,bathymetry,LAGOSNE
8142,NA,ME,ME,44.69939723,-68.7799316,7.315199852,3.3528,50.08141608,NULL,NULL,bathymetry,LAGOSNE
8143,NA,ME,ME,44.49924343,-68.60194444,37.18560028,8.2296,975.4492525,NULL,NULL,bathymetry,LAGOSNE
8144,NA,ME,ME,44.28253544,-70.26822307,12,4.8768,19.48642541,NULL,NULL,bathymetry,LAGOSNE
8145,NA,ME,ME,43.95309921,-69.77445286,19.20240021,9.144,188.1518538,NULL,NULL,bathymetry,LAGOSNE
8146,NA,ME,ME,43.21658915,-70.77108544,5,2.7432,7.822100877,NULL,NULL,bathymetry,LAGOSNE
8147,NA,ME,ME,44.22251193,-70.26137327,4.267199993,2.7432,7.909594755,NULL,NULL,bathymetry,LAGOSNE
8148,NA,ME,ME,45.05962428,-70.94799572,28.95599937,9.144,132.3570876,NULL,NULL,bathymetry,LAGOSNE
8149,NA,ME,ME,45.74592228,-69.18834188,25.29840088,10.0584,126.9766983,NULL,NULL,bathymetry,LAGOSNE
8150,NA,ME,ME,44.74593992,-68.52738001,9,6.7056,129.2353806,NULL,NULL,bathymetry,LAGOSNE
8151,NA,ME,ME,45.54088492,-69.71848963,2.743200064,0.9144,166.0596991,NULL,NULL,bathymetry,LAGOSNE
8152,NA,ME NH,ME,44.09755261,-70.99564563,19.50720024,3.6576,177.4230048,NULL,NULL,bathymetry,LAGOSNE
8153,NA,ME,ME,44.69153415,-68.60234151,29.87039948,12.192,347.7927884,NULL,NULL,bathymetry,LAGOSNE
8154,NA,ME,ME,45.23320748,-70.5297832,35.05199814,13.716,36.52455264,NULL,NULL,bathymetry,LAGOSNE
8155,NA,ME,ME,44.24431362,-69.17180676,6.096000195,3.9624,107.892934,NULL,NULL,bathymetry,LAGOSNE
8156,NA,ME,ME,45.30025466,-70.41858279,12.49680042,3.9624,14.65002285,NULL,NULL,bathymetry,LAGOSNE
8157,NA,ME,ME,44.76268783,-68.55553992,17.98320007,10.3632,45.37608137,NULL,NULL,bathymetry,LAGOSNE
8158,NA,ME,ME,44.02811171,-70.37903741,20.11680031,NA,152.0943928,NULL,NULL,bathymetry,NULL
8159,NA,ME,ME,45.17450851,-68.38309959,4.87680006,2.7432,361.8942912,NULL,NULL,bathymetry,LAGOSNE
8160,NA,ME,ME,44.78722684,-67.44668894,9.448800087,5.4864,717.1142149,NULL,NULL,bathymetry,LAGOSNE
8161,NA,ME,ME,44.10899112,-70.464216,10.36320019,4.572,73.3151804,NULL,NULL,bathymetry,LAGOSNE
8162,NA,ME,ME,45.18252151,-70.05023728,8.229599953,3.6576,117.950806,NULL,NULL,bathymetry,LAGOSNE
8163,NA,ME,ME,43.53570353,-70.64555569,6.400800228,1.524,120.7037198,NULL,NULL,bathymetry,LAGOSNE
8164,NA,ME,ME,44.76999666,-67.24840825,7.315199852,3.6576,102.4615121,NULL,NULL,bathymetry,LAGOSNE
8165,NA,ME,ME,44.32313672,-69.47965767,5.486400127,3.3528,22.57474853,NULL,NULL,bathymetry,LAGOSNE
8166,NA,ME,ME,44.19279879,-69.25102064,17.37360001,6.096,242.097646,NULL,NULL,bathymetry,LAGOSNE
8167,NA,ME,ME,44.21873125,-69.21354677,9.144000053,4.2672,70.58380513,NULL,NULL,bathymetry,LAGOSNE
8168,NA,ME,ME,44.29065538,-69.51466229,5,3.3528,203.97159,NULL,NULL,bathymetry,LAGOSNE
8169,NA,ME,ME,46.97463302,-68.8379332,27.43199921,10.668,59.61776627,NULL,NULL,bathymetry,LAGOSNE
8170,NA,ME,ME,46.10597008,-68.10445476,11.58240032,5.4864,47.04521326,NULL,NULL,bathymetry,LAGOSNE
8171,NA,ME,ME,44.22990147,-68.66783506,6.400800228,5.1816,12.78342232,NULL,NULL,bathymetry,LAGOSNE
8172,NA,ME,ME,44.06479194,-69.70003244,6.400800228,4.2672,32.03457993,NULL,NULL,bathymetry,LAGOSNE
8173,NA,ME,ME,44.54136426,-69.05424614,7.619999886,3.9624,65.70865498,NULL,NULL,bathymetry,LAGOSNE
8174,NA,ME,ME,44.3615023,-69.43038734,45.72000122,12.8016,491.6039295,NULL,NULL,bathymetry,LAGOSNE
8175,NA,ME,ME,43.17776455,-70.67634436,2.133599997,0.9144,16.53094974,NULL,NULL,bathymetry,LAGOSNE
8176,NA,ME,ME,46.56812812,-69.14635802,12.19200039,5.1816,295.3123095,NULL,NULL,bathymetry,LAGOSNE
8177,NA,ME,ME,45.47215772,-68.81542624,10.97280025,5.1816,582.8189532,NULL,NULL,bathymetry,LAGOSNE
8178,NA,ME,ME,46.23497072,-68.83553594,4.572000027,2.7432,8.07188005,NULL,NULL,bathymetry,LAGOSNE
8179,NA,ME,ME,44.17932606,-70.70603518,12.80160046,7.62,186.1966076,NULL,NULL,bathymetry,LAGOSNE
8180,NA,ME,ME,46.41631862,-68.04768442,3,1.524,40.19680312,NULL,NULL,bathymetry,LAGOSNE
8181,NA,ME,ME,45.72873961,-70.23101533,13,6.096,75.90033333,NULL,NULL,bathymetry,LAGOSNE
8182,NA,ME,ME,43.75830104,-70.85856677,10.36320019,5.4864,106.5863289,NULL,NULL,bathymetry,LAGOSNE
8183,NA,ME,ME,45.5201964,-69.81129413,35.96640015,6.4008,1303.399954,NULL,NULL,bathymetry,LAGOSNE
8184,NA,ME,ME,44.35979302,-68.34542818,7.619999886,3.3528,41.57707658,NULL,NULL,bathymetry,LAGOSNE
8185,NA,ME,ME,45.68437083,-70.34912101,9.144000053,5.1816,101.1760417,NULL,NULL,bathymetry,LAGOSNE
8186,NA,ME,ME,45.89444859,-69.07546928,10.05840015,4.572,9.555434578,NULL,NULL,bathymetry,LAGOSNE
8187,NA,ME,ME,46.76559029,-68.72227015,24.99360085,8.2296,130.6592864,NULL,NULL,bathymetry,LAGOSNE
8188,NA,ME,ME,44.38410247,-69.32649544,19.69696999,7.3152,448.9733216,NULL,NULL,bathymetry,LAGOSNE
8189,NA,ME,ME,45.25662817,-69.7311731,18.89760017,5.4864,464.0718783,NULL,NULL,bathymetry,LAGOSNE
8190,NA,ME,ME,44.00571055,-70.93193788,13.7159996,5.1816,451.8899473,NULL,NULL,bathymetry,LAGOSNE
8191,NA,ME,ME,45.52480461,-70.0104164,18.89760017,4.2672,84.23281893,NULL,NULL,bathymetry,LAGOSNE
8192,NA,ME,ME,45.03973931,-67.97809468,8.229599953,3.3528,428.2791889,NULL,NULL,bathymetry,LAGOSNE
8193,NA,ME,ME,43.95371399,-70.47527227,11.27760029,6.096,8.619554732,NULL,NULL,bathymetry,LAGOSNE
